Date;Open;High;Low;Close*;Adj Close**;Volume
May 28, 2013;699.00;705.00;687.75;693.75;693.75;53,639
May 24, 2013;704.00;707.50;696.25;697.50;697.50;43,322
May 23, 2013;687.50;709.00;687.00;703.25;703.25;69,917
May 22, 2013;680.50;692.75;680.00;688.50;688.50;44,076
May 21, 2013;684.25;684.50;674.00;680.50;680.50;35,805
May 20, 2013;681.25;688.50;674.50;685.25;685.25;44,151
May 17, 2013;688.25;689.75;680.25;683.25;683.25;42,132
May 16, 2013;694.00;699.00;681.50;687.75;687.75;65,093
May 15, 2013;711.00;711.25;692.50;693.75;693.75;52,02
May 14, 2013;700.75;701.50;700.75;701.50;701.50;38,738
May 13, 2013;699.75;706.25;699.75;701.50;701.50;103
May 10, 2013;703.00;703.00;696.75;696.75;696.75;19
May 09, 2013;700.50;719.00;700.50;716.25;716.25;157
May 08, 2013;697.50;697.50;693.25;696.75;696.75;191
May 07, 2013;696.25;699.50;690.00;699.50;699.50;536
May 06, 2013;701.00;703.50;690.75;693.00;693.00;1,339
May 03, 2013;718.75;722.75;711.25;711.25;711.25;1,102
May 02, 2013;710.50;718.75;709.25;718.75;718.75;2,939
May 01, 2013;722.25;722.25;705.00;710.50;710.50;3,56
Apr 30, 2013;709.25;727.50;697.25;721.75;721.75;5,497
Apr 29, 2013;688.75;713.00;688.75;709.75;709.75;23,663
Apr 26, 2013;702.00;702.00;685.50;688.75;688.75;27,045
Apr 25, 2013;691.25;705.50;690.50;701.25;701.25;22,219
Apr 24, 2013;697.50;698.75;688.50;691.75;691.75;24,327
Apr 23, 2013;702.75;703.50;690.25;697.50;697.50;25,386
Apr 22, 2013;707.50;707.50;691.25;702.25;702.25;31,039
Apr 19, 2013;704.25;711.75;697.75;709.00;709.00;29,7
Apr 18, 2013;705.00;712.00;696.00;702.75;702.75;27,122
Apr 17, 2013;703.50;715.50;698.50;703.75;703.75;45,451
Apr 16, 2013;692.75;704.00;689.75;703.50;703.50;35,701
Apr 15, 2013;715.00;715.50;688.50;693.75;693.75;54,689
Apr 12, 2013;699.00;716.00;698.25;714.75;714.75;52,556
Apr 11, 2013;697.50;705.75;693.50;697.75;697.75;57,183
Apr 10, 2013;706.00;713.00;688.00;696.75;696.75;82,133
Apr 09, 2013;713.50;714.25;704.25;708.75;708.75;57,723
Apr 08, 2013;700.00;716.00;699.50;712.50;712.50;59,054
Apr 05, 2013;691.75;700.50;689.00;699.00;699.00;51,695
Apr 04, 2013;698.50;705.50;684.50;694.00;694.00;86,624
Apr 03, 2013;674.00;697.75;670.75;696.50;696.50;96,791
Apr 02, 2013;667.25;674.25;664.25;670.75;670.75;76,205
Apr 01, 2013;681.50;688.75;659.75;664.00;664.00;74,648
Mar 29, 2013;-;-;-;-;-;-
Mar 28, 2013;736.75;741.75;682.75;687.75;687.75;95,863
Mar 27, 2013;731.75;740.75;727.75;736.75;736.75;44,193
Mar 26, 2013;727.00;732.75;723.50;731.50;731.50;49,622
Mar 25, 2013;729.75;730.75;722.50;727.25;727.25;37,456
Mar 22, 2013;728.25;731.50;715.50;729.75;729.75;43,08
Mar 21, 2013;736.00;736.50;726.50;728.75;728.75;35,022
Mar 20, 2013;722.00;736.75;721.00;736.00;736.00;49,304
Mar 19, 2013;713.00;722.75;709.25;722.00;722.00;47,336
Mar 18, 2013;720.75;721.50;705.50;712.75;712.75;45,72
Mar 15, 2013;724.50;725.00;717.50;723.00;723.00;51,088
Mar 14, 2013;712.00;714.25;712.00;714.25;714.25;61,986
Mar 13, 2013;698.00;707.25;698.00;707.25;707.25;315
Mar 12, 2013;693.00;702.25;693.00;700.50;700.50;158
Mar 11, 2013;687.25;697.25;687.25;694.00;694.00;58
Mar 08, 2013;688.00;693.75;679.50;690.00;690.00;73
Mar 07, 2013;678.25;686.75;674.75;686.75;686.75;346
Mar 06, 2013;695.25;695.25;676.00;676.25;676.25;724
Mar 05, 2013;698.50;700.00;693.50;696.25;696.25;1,434
Mar 04, 2013;714.00;714.00;691.00;696.00;696.00;2,173
Mar 01, 2013;710.75;718.75;701.00;713.25;713.25;3,79
Feb 28, 2013;705.25;716.75;702.25;707.75;707.75;8,211
Feb 27, 2013;705.25;717.25;702.00;704.25;704.25;42,602
Feb 26, 2013;699.25;706.75;692.75;705.75;705.75;37,805
Feb 25, 2013;714.50;717.50;698.00;699.25;699.25;33,179
Feb 22, 2013;721.00;729.75;713.50;715.00;715.00;47,984
Feb 21, 2013;737.50;738.25;719.25;721.25;721.25;71,236
Feb 20, 2013;731.75;740.75;727.75;738.50;738.50;46,611
Feb 19, 2013;747.00;747.25;726.25;732.25;732.25;60,016
Feb 15, 2013;732.75;744.50;732.75;742.25;742.25;60,478
Feb 14, 2013;735.75;740.75;725.00;732.00;732.00;71,176
Feb 13, 2013;732.75;737.75;722.50;735.50;735.50;68,73
Feb 12, 2013;742.50;744.25;725.50;732.00;732.00;84,273
Feb 11, 2013;757.50;759.50;740.25;741.50;741.50;79,394
Feb 08, 2013;755.75;770.75;753.00;756.25;756.25;97,838
Feb 07, 2013;760.75;764.50;752.75;756.00;756.00;67,677
Feb 06, 2013;758.00;764.00;746.50;761.50;761.50;72,964
Feb 05, 2013;763.50;766.50;751.00;757.50;757.50;61,957
Feb 04, 2013;767.50;774.00;761.00;763.00;763.00;42,894
Feb 01, 2013;780.50;790.00;764.50;765.00;765.00;81,099
Jan 31, 2013;786.75;791.00;773.75;779.50;779.50;58,96
Jan 30, 2013;776.25;789.00;771.75;787.00;787.00;59,373
Jan 29, 2013;779.25;785.00;776.00;777.00;777.00;32,705
Jan 28, 2013;778.25;783.00;770.50;779.25;779.25;33,839
Jan 25, 2013;769.50;781.25;764.25;776.50;776.50;51,964
Jan 24, 2013;775.50;775.75;763.00;768.50;768.50;49,4
Jan 23, 2013;779.00;785.00;771.00;774.75;774.75;53,745
Jan 22, 2013;795.00;799.75;776.00;779.25;779.25;70,567
Jan 18, 2013;782.75;793.75;778.75;791.25;791.25;51,739
Jan 17, 2013;786.25;789.50;776.00;781.25;781.25;49,509
Jan 16, 2013;782.75;791.00;777.00;785.00;785.00;55,859
Jan 15, 2013;769.75;789.75;766.50;782.75;782.75;85,447
Jan 14, 2013;761.50;777.00;760.75;767.00;767.00;89,41
Jan 11, 2013;745.25;773.00;736.25;754.75;754.75;123,386
Jan 10, 2013;747.25;756.50;744.00;744.50;744.50;70,507
Jan 09, 2013;752.50;757.00;745.00;745.50;745.50;64,306
Jan 08, 2013;750.50;759.25;749.25;750.50;750.50;59,739
Jan 07, 2013;749.50;760.50;743.50;751.25;751.25;50,442
Jan 04, 2013;755.50;758.25;739.75;747.25;747.25;53,001
Jan 03, 2013;758.00;761.25;749.75;755.50;755.50;52,889
Jan 02, 2013;785.50;788.00;752.50;755.25;755.25;57,612
Dec 31, 2012;778.75;780.00;767.75;778.00;778.00;27,171
Dec 28, 2012;772.75;784.50;766.50;778.75;778.75;42,704
Dec 27, 2012;775.25;778.00;764.50;772.25;772.25;34,718
Dec 26, 2012;794.00;795.25;773.75;774.50;774.50;24,872
Dec 24, 2012;793.50;796.25;791.25;793.75;793.75;9,187
Dec 21, 2012;790.50;798.75;789.75;792.00;792.00;30,912
Dec 20, 2012;806.25;808.50;782.50;790.50;790.50;57,291
Dec 19, 2012;813.00;822.75;802.00;805.75;805.75;57,923
Dec 18, 2012;808.00;814.25;801.50;811.25;811.25;43,526
Dec 17, 2012;816.00;819.00;805.00;808.00;808.00;31,789
Dec 14, 2012;792.25;801.75;792.25;801.00;801.00;39,67
Dec 13, 2012;797.25;798.75;793.00;793.00;793.00;67
Dec 12, 2012;805.50;805.50;794.75;794.75;794.75;103
Dec 11, 2012;831.00;831.00;801.75;805.75;805.75;105
Dec 10, 2012;841.50;841.50;831.00;832.75;832.75;108
Dec 07, 2012;844.50;844.50;837.00;844.25;844.25;162
Dec 06, 2012;842.50;845.50;836.75;845.25;845.25;524
Dec 05, 2012;840.25;845.00;837.75;842.25;842.25;1,075
Dec 04, 2012;842.25;845.25;835.00;838.50;838.50;1,762
Dec 03, 2012;849.75;858.50;840.50;842.00;842.00;3,751
Nov 30, 2012;869.75;869.75;844.00;844.75;844.75;19,236
Nov 29, 2012;875.00;879.75;865.00;869.25;869.25;29,287
Nov 28, 2012;872.25;880.00;864.75;876.00;876.00;32,15
Nov 27, 2012;850.25;873.50;849.25;873.00;873.00;44,351
Nov 26, 2012;849.25;854.25;844.50;849.00;849.00;42,575
Nov 23, 2012;849.75;853.75;845.25;847.75;847.75;26,437
Nov 21, 2012;844.75;849.50;841.00;845.25;845.25;49,949
Nov 20, 2012;843.25;849.75;837.50;845.00;845.00;46,012
Nov 19, 2012;835.50;848.00;835.50;841.75;841.75;52,363
Nov 16, 2012;844.50;850.00;829.50;838.00;838.00;81,095
Nov 15, 2012;849.00;856.50;843.25;845.50;845.50;60,914
Nov 14, 2012;852.25;858.00;845.25;848.75;848.75;69,446
Nov 13, 2012;857.75;864.50;843.25;851.00;851.00;83,871
Nov 12, 2012;886.00;886.50;855.00;857.75;857.75;105,694
Nov 09, 2012;898.75;916.50;884.00;886.50;886.50;118,828
Nov 08, 2012;894.00;905.00;886.50;902.50;902.50;111,886
Nov 07, 2012;876.50;897.00;870.75;894.00;894.00;92,173
Nov 06, 2012;867.00;879.75;867.00;877.00;877.00;46,154
Nov 05, 2012;864.50;875.75;863.00;866.00;866.00;56,177
Nov 02, 2012;867.25;873.75;858.75;864.50;864.50;48,641
Nov 01, 2012;865.75;877.50;863.50;868.50;868.50;60,736
Oct 31, 2012;858.75;875.00;858.25;864.50;864.50;64,287
Oct 26, 2012;874.75;878.75;863.25;863.75;863.75;50,339
Oct 25, 2012;882.50;889.00;871.00;872.75;872.75;52,944
Oct 24, 2012;868.25;895.00;865.00;884.00;884.00;66,641
Oct 23, 2012;878.00;878.50;860.00;868.75;868.75;52,85
Oct 22, 2012;873.00;884.50;871.50;878.25;878.25;34,062
Oct 19, 2012;868.00;885.50;866.00;872.50;872.50;54,194
Oct 18, 2012;856.50;876.00;855.50;868.50;868.50;47,067
Oct 17, 2012;847.75;858.00;845.50;856.25;856.25;31,938
Oct 16, 2012;848.50;857.75;843.75;847.75;847.75;42,521
Oct 15, 2012;860.00;860.25;840.25;848.25;848.25;54,468
Oct 12, 2012;886.25;886.50;853.25;856.75;856.75;65,032
Oct 11, 2012;870.00;894.00;859.00;886.00;886.00;80,601
Oct 10, 2012;864.50;876.75;863.50;869.75;869.75;43,498
Oct 09, 2012;859.75;873.75;859.75;864.25;864.25;31,444
Oct 08, 2012;857.50;867.50;855.00;861.00;861.00;30,139
Oct 05, 2012;870.00;872.75;856.25;857.50;857.50;39,981
Oct 04, 2012;873.00;882.75;866.75;869.25;869.25;37,882
Oct 03, 2012;873.00;878.50;858.00;873.00;873.00;48,74
Oct 02, 2012;884.00;885.00;863.75;871.50;871.50;46,99
Oct 01, 2012;902.00;904.25;872.25;884.25;884.25;69,68
Sep 28, 2012;855.50;907.00;850.75;902.50;902.50;114,053
Sep 27, 2012;871.00;876.00;849.25;855.50;855.50;54,922
Sep 26, 2012;888.00;889.00;866.25;869.25;869.25;45,398
Sep 25, 2012;891.00;898.00;880.75;886.50;886.50;41,303
Sep 24, 2012;897.50;907.25;883.25;892.00;892.00;50,563
Sep 21, 2012;881.75;899.25;879.50;897.25;897.25;56,734
Sep 20, 2012;882.00;893.75;869.00;879.50;879.50;62,662
Sep 19, 2012;865.00;883.00;865.00;881.50;881.50;48,758
Sep 18, 2012;880.00;888.00;860.75;863.50;863.50;65,453
Sep 17, 2012;921.50;926.50;876.25;878.00;878.00;70,757
Sep 14, 2012;896.50;906.50;896.50;897.50;897.50;75,053
Sep 13, 2012;872.00;879.00;870.25;879.00;879.00;56
Sep 12, 2012;864.00;867.00;849.00;867.00;867.00;237
Sep 11, 2012;869.00;872.25;860.00;860.00;860.00;221
Sep 10, 2012;884.75;891.25;868.25;868.25;868.25;394
Sep 07, 2012;869.25;890.75;868.50;884.75;884.75;412
Sep 06, 2012;846.75;872.25;846.75;872.00;872.00;462
Sep 05, 2012;864.75;865.00;844.00;845.75;845.75;1,024
Sep 04, 2012;875.50;881.75;858.50;866.00;866.00;1,779
Aug 31, 2012;885.50;888.00;862.25;870.00;870.00;2,46
Aug 30, 2012;885.00;896.75;878.50;883.50;883.50;14,132
Aug 29, 2012;854.75;887.50;853.25;885.50;885.50;12,771
Aug 28, 2012;862.50;869.00;851.50;854.75;854.75;11,171
Aug 27, 2012;868.00;877.75;860.75;862.00;862.00;19,853
Aug 24, 2012;873.50;885.50;866.00;867.50;867.50;22,369
Aug 23, 2012;896.25;903.25;871.50;874.50;874.50;19,134
Aug 22, 2012;899.00;899.00;889.50;896.50;896.50;21,95
Aug 21, 2012;879.75;904.75;877.75;900.50;900.50;32,123
Aug 20, 2012;874.00;883.50;866.75;879.50;879.50;28,033
Aug 17, 2012;861.25;880.00;861.00;874.50;874.50;21,21
Aug 16, 2012;848.00;868.75;841.25;861.75;861.75;25,173
Aug 15, 2012;840.00;850.75;840.00;846.75;846.75;35,525
Aug 14, 2012;857.00;866.00;838.25;839.75;839.75;45,444
Aug 13, 2012;882.50;885.25;854.75;856.75;856.75;74,319
Aug 10, 2012;912.75;931.75;880.00;885.25;885.25;86,207
Aug 09, 2012;899.00;919.50;898.00;913.00;913.00;75,336
Aug 08, 2012;889.75;902.75;869.25;899.25;899.25;76,111
Aug 07, 2012;892.00;904.50;883.50;889.00;889.00;53,665
Aug 06, 2012;883.25;897.25;876.75;893.25;893.25;39,183
Aug 03, 2012;863.25;907.00;860.50;891.25;891.25;53,33
Aug 02, 2012;879.00;889.75;856.00;865.00;865.00;45,787
Aug 01, 2012;889.00;897.00;861.75;879.50;879.50;54,248
Jul 31, 2012;911.75;919.50;886.00;888.25;888.25;60,843
Jul 30, 2012;908.00;919.75;903.00;914.50;914.50;42,804
Jul 27, 2012;884.50;911.00;879.50;898.00;898.00;49,716
Jul 26, 2012;901.50;904.50;873.75;884.00;884.00;53,384
Jul 25, 2012;880.25;909.00;862.50;903.25;903.25;67,807
Jul 24, 2012;910.75;914.25;852.75;878.75;878.75;83,045
Jul 23, 2012;944.50;947.25;903.75;912.75;912.75;61,782
Jul 20, 2012;932.00;944.75;916.75;943.25;943.25;70,833
Jul 19, 2012;902.75;938.00;896.50;935.00;935.00;79,484
Jul 18, 2012;885.00;907.75;865.50;903.25;903.25;55,132
Jul 17, 2012;890.25;898.50;866.00;885.00;885.00;55,828
Jul 16, 2012;858.50;889.00;856.25;884.50;884.50;48,061
Jul 13, 2012;831.00;850.25;830.25;842.00;842.00;42,285
Jul 12, 2012;810.50;842.00;810.50;832.75;832.75;45
Jul 11, 2012;804.75;831.00;788.50;807.75;807.75;202
Jul 10, 2012;806.25;813.75;793.00;804.75;804.75;361
Jul 09, 2012;799.75;823.75;799.75;810.75;810.75;841
Jul 06, 2012;818.50;818.50;790.25;791.25;791.25;1,305
Jul 05, 2012;801.00;824.00;793.25;822.50;822.50;2,049
Jul 03, 2012;761.00;782.25;757.00;782.25;782.25;2,24
Jul 02, 2012;741.75;756.75;740.25;754.50;754.50;2,31
Jun 29, 2012;726.00;743.00;723.00;739.00;739.00;8,377
Jun 28, 2012;731.00;737.25;723.00;726.00;726.00;26,852
Jun 27, 2012;727.50;744.75;721.50;732.00;732.00;26,581
Jun 26, 2012;723.25;738.75;709.25;729.00;729.00;25,185
Jun 25, 2012;682.00;725.25;682.00;724.25;724.25;48,234
Jun 22, 2012;659.50;684.75;657.75;673.25;673.25;58,722
Jun 21, 2012;659.75;682.00;655.00;661.75;661.75;63,181
Jun 20, 2012;648.75;665.25;639.25;664.00;664.00;61,732
Jun 19, 2012;630.00;652.00;628.25;649.50;649.50;79,394
Jun 18, 2012;613.50;634.00;612.00;630.25;630.25;54,147
Jun 15, 2012;623.25;627.75;607.50;609.50;609.50;65,148
Jun 14, 2012;615.25;629.00;615.00;623.50;623.50;48,784
Jun 13, 2012;617.00;623.75;614.25;616.00;616.00;64,238
Jun 12, 2012;630.00;639.75;613.25;616.00;616.00;79,395
Jun 11, 2012;629.25;642.25;629.00;630.50;630.50;67,687
Jun 08, 2012;637.50;638.75;627.75;630.25;630.25;79,052
Jun 07, 2012;622.00;644.75;620.25;641.75;641.75;79,374
Jun 06, 2012;612.75;628.75;612.75;624.25;624.25;61,757
Jun 05, 2012;626.25;631.00;611.75;613.25;613.25;66,686
Jun 04, 2012;620.25;631.50;613.25;627.75;627.75;68,065
Jun 01, 2012;643.50;646.50;611.00;612.25;612.25;117,506
May 31, 2012;652.50;653.75;642.50;643.75;643.75;70,598
May 30, 2012;657.00;661.25;644.25;653.75;653.75;79,25
May 29, 2012;675.00;684.00;655.25;656.75;656.75;81,727
May 25, 2012;664.75;688.25;661.75;680.00;680.00;72,925
May 24, 2012;667.75;676.50;661.75;663.00;663.00;66,972
May 23, 2012;683.00;685.00;663.50;665.50;665.50;83,959
May 22, 2012;698.50;702.25;681.75;685.50;685.50;110,736
May 21, 2012;700.00;722.00;682.75;704.00;704.00;143,939
May 18, 2012;656.75;697.50;652.50;695.25;695.25;134,342
May 17, 2012;638.25;658.50;637.75;657.75;657.75;100,155
May 16, 2012;608.50;639.75;604.00;638.75;638.75;82,702
May 15, 2012;597.75;617.25;597.50;608.50;608.50;62,763
May 14, 2012;600.25;604.00;597.75;597.75;597.75;36,826
May 11, 2012;593.25;595.25;590.00;592.75;592.75;576
May 10, 2012;593.50;594.75;591.00;594.75;594.75;365
May 09, 2012;605.50;605.50;589.75;591.25;591.25;781
May 08, 2012;612.00;613.00;609.00;609.00;609.00;809
May 07, 2012;600.00;606.25;595.50;606.25;606.25;456
May 04, 2012;611.25;611.25;594.00;603.75;603.75;784
May 03, 2012;607.00;613.00;606.75;608.25;608.25;659
May 02, 2012;629.50;630.50;607.00;607.00;607.00;1,311
May 01, 2012;647.50;647.50;633.75;633.75;633.75;3,732
Apr 30, 2012;645.00;649.75;633.75;647.75;647.75;3,904
Apr 27, 2012;625.25;646.00;623.75;642.25;642.25;27,711
Apr 26, 2012;617.75;627.75;615.50;626.00;626.00;19,816
Apr 25, 2012;624.50;633.75;615.00;616.50;616.50;32,696
Apr 24, 2012;625.00;639.25;622.75;624.50;624.50;27,341
Apr 23, 2012;616.25;627.75;614.25;625.00;625.00;27,228
Apr 20, 2012;625.25;627.75;614.25;615.75;615.75;40,295
Apr 19, 2012;611.75;628.25;611.75;624.75;624.75;33,065
Apr 18, 2012;616.00;618.75;604.25;610.75;610.75;55,83
Apr 17, 2012;617.25;627.00;615.00;615.50;615.50;40,351
Apr 16, 2012;623.25;625.50;615.00;616.25;616.25;49,485
Apr 13, 2012;640.25;643.25;618.50;623.50;623.50;88,586
Apr 12, 2012;628.00;645.75;628.00;639.25;639.25;83,13
Apr 11, 2012;626.25;633.75;619.75;628.00;628.00;70,253
Apr 10, 2012;641.75;653.25;624.00;625.75;625.75;96,735
Apr 09, 2012;637.25;649.00;636.50;643.00;643.00;60,188
Apr 05, 2012;641.00;650.00;636.00;638.50;638.50;5
Apr 04, 2012;658.50;658.75;635.50;639.25;639.25;61,565
Apr 03, 2012;655.75;659.00;649.50;658.00;658.00;55,586
Apr 02, 2012;663.75;666.50;649.25;657.00;657.00;79,665
Mar 30, 2012;613.00;668.75;612.75;660.75;660.75;118,402
Mar 29, 2012;633.25;635.00;611.25;612.50;612.50;76,789
Mar 28, 2012;639.50;646.25;630.00;630.75;630.75;62,374
Mar 27, 2012;659.50;663.50;638.75;639.75;639.75;76,485
Mar 26, 2012;655.50;670.50;650.00;659.50;659.50;67,814
Mar 23, 2012;647.75;655.25;646.25;654.25;654.25;44,314
Mar 22, 2012;636.75;647.50;631.25;646.25;646.25;54,66
Mar 21, 2012;643.25;647.50;635.50;636.25;636.25;38,072
Mar 20, 2012;652.50;653.25;640.00;642.50;642.50;50,433
Mar 19, 2012;671.50;675.25;651.25;652.25;652.25;52,968
Mar 16, 2012;663.00;673.00;660.00;672.00;672.00;46,883
Mar 15, 2012;645.00;667.25;643.25;664.75;664.75;70,906
Mar 14, 2012;646.00;652.00;631.00;651.75;651.75;41,955
Mar 13, 2012;658.00;660.75;647.75;651.50;651.50;182
Mar 12, 2012;635.25;652.75;632.25;652.75;652.75;262
Mar 09, 2012;635.50;646.00;630.00;638.75;638.75;139
Mar 08, 2012;638.50;641.00;630.00;630.50;630.50;150
Mar 07, 2012;656.00;657.25;633.00;633.00;633.00;531
Mar 06, 2012;666.25;666.25;652.00;654.00;654.00;214
Mar 05, 2012;670.75;673.00;666.00;667.75;667.75;437
Mar 02, 2012;656.25;671.00;654.75;670.75;670.75;1,334
Mar 01, 2012;662.00;666.50;654.25;659.25;659.25;1,044
Feb 29, 2012;662.00;671.50;658.25;664.25;664.25;3,167
Feb 28, 2012;643.50;663.00;642.50;662.25;662.25;13,856
Feb 27, 2012;644.00;647.50;630.00;645.75;645.75;31,134
Feb 24, 2012;642.00;643.75;632.50;641.00;641.00;32,006
Feb 23, 2012;644.25;645.75;635.25;641.75;641.75;39,711
Feb 22, 2012;633.00;645.75;628.50;644.50;644.50;46,907
Feb 21, 2012;648.00;648.75;623.50;633.00;633.00;48,495
Feb 17, 2012;626.75;646.75;625.75;644.00;644.00;43,159
Feb 16, 2012;626.50;632.25;621.00;628.75;628.75;53,309
Feb 15, 2012;635.25;640.50;624.25;626.00;626.00;52,745
Feb 14, 2012;641.00;643.00;632.50;635.00;635.00;47,655
Feb 13, 2012;635.00;642.25;631.25;641.25;641.25;73,55
Feb 10, 2012;644.75;645.75;628.25;630.00;630.00;68,794
Feb 09, 2012;660.75;664.75;641.75;646.00;646.00;80,778
Feb 08, 2012;662.00;670.00;653.00;660.75;660.75;59,971
Feb 07, 2012;669.00;672.00;655.25;662.25;662.25;69,309
Feb 06, 2012;660.50;669.00;656.25;668.50;668.50;46,376
Feb 03, 2012;663.00;671.00;653.25;660.75;660.75;55,512
Feb 02, 2012;674.25;674.25;657.00;662.75;662.75;69,453
Feb 01, 2012;667.50;683.75;666.25;674.25;674.25;79,706
Jan 31, 2012;645.00;667.50;644.75;666.00;666.00;82,779
Jan 30, 2012;646.75;654.00;635.25;644.75;644.75;49,962
Jan 27, 2012;653.25;656.50;645.00;647.25;647.25;57,109
Jan 26, 2012;640.75;658.25;639.75;653.50;653.50;67,778
Jan 25, 2012;632.75;649.75;629.50;641.25;641.25;71,003
Jan 24, 2012;620.00;638.00;614.00;633.50;633.50;79,746
Jan 23, 2012;613.50;621.50;613.50;619.75;619.75;47,179
Jan 20, 2012;605.25;612.00;597.00;610.50;610.50;49,91
Jan 19, 2012;592.25;606.50;592.00;605.75;605.75;67,995
Jan 18, 2012;605.25;606.50;590.00;592.25;592.25;56,153
Jan 17, 2012;603.25;611.75;601.50;604.75;604.75;52,12
Jan 13, 2012;605.00;610.00;599.00;602.25;602.25;67,189
Jan 12, 2012;641.50;648.75;592.00;605.00;605.00;99,046
Jan 11, 2012;639.00;644.00;632.25;641.00;641.00;53,041
Jan 10, 2012;640.75;644.75;634.25;639.75;639.75;52,292
Jan 09, 2012;626.00;645.00;625.00;641.75;641.75;59,877
Jan 06, 2012;629.25;636.75;624.50;624.75;624.75;41,967
Jan 05, 2012;649.25;650.25;626.50;629.25;629.25;56,222
Jan 04, 2012;656.25;663.00;645.25;650.00;650.00;45,615
Jan 03, 2012;666.00;670.75;653.75;657.00;657.00;54,591
Dec 30, 2011;644.50;654.50;642.25;652.75;652.75;30,937
Dec 29, 2011;649.75;654.50;641.75;645.25;645.25;34,521
Dec 28, 2011;643.75;656.00;641.25;651.25;651.25;36,298
Dec 27, 2011;627.50;647.00;627.00;644.75;644.75;33,464
Dec 23, 2011;621.75;627.75;618.50;622.00;622.00;22,013
Dec 22, 2011;617.25;625.75;611.50;621.75;621.75;33,821
Dec 21, 2011;607.00;618.00;600.00;617.00;617.00;41,643
Dec 20, 2011;599.00;608.75;595.50;607.75;607.75;33,345
Dec 19, 2011;585.00;603.00;581.75;599.75;599.75;34,437
Dec 16, 2011;578.75;587.50;577.25;583.75;583.75;29,368
Dec 15, 2011;582.75;588.00;577.25;579.25;579.25;34,549
Dec 14, 2011;583.25;598.00;583.25;588.00;588.00;47,018
Dec 13, 2011;577.75;597.00;574.25;591.75;591.75;210
Dec 12, 2011;574.00;579.00;572.00;575.50;575.50;87
Dec 09, 2011;573.50;575.75;567.75;573.50;573.50;1,054
Dec 08, 2011;583.00;583.50;575.50;576.75;576.75;1,337
Dec 07, 2011;593.00;594.75;582.00;583.00;583.00;586
Dec 06, 2011;603.00;603.00;588.25;598.75;598.75;1,724
Dec 05, 2011;612.75;617.25;597.75;598.75;598.75;883
Dec 02, 2011;600.25;620.00;600.25;612.25;612.25;1,394
Dec 01, 2011;598.75;607.50;594.00;602.00;602.00;2,304
Nov 30, 2011;592.00;609.50;588.50;595.75;595.75;5,131
Nov 29, 2011;574.75;599.25;572.50;594.50;594.50;23,141
Nov 28, 2011;578.50;585.75;573.50;574.75;574.75;24,248
Nov 25, 2011;578.50;586.25;572.25;574.50;574.50;20,635
Nov 23, 2011;594.50;595.50;577.25;579.25;579.25;30,447
Nov 22, 2011;592.25;597.00;586.00;594.00;594.00;31,348
Nov 21, 2011;597.75;602.00;584.50;591.50;591.50;27,397
Nov 18, 2011;593.00;602.50;586.50;598.25;598.25;37,746
Nov 17, 2011;616.25;617.50;590.25;592.50;592.50;52,299
Nov 16, 2011;631.75;639.75;615.00;616.75;616.75;57,384
Nov 15, 2011;615.75;634.25;612.25;632.75;632.75;63,912
Nov 14, 2011;616.75;622.00;610.25;615.75;615.75;44,505
Nov 11, 2011;620.00;625.75;609.50;616.75;616.75;59,681
Nov 10, 2011;642.00;648.75;618.75;620.00;620.00;82,025
Nov 09, 2011;656.50;657.75;633.00;643.00;643.00;74,145
Nov 08, 2011;638.75;659.25;636.75;657.00;657.00;78,959
Nov 07, 2011;636.75;641.00;630.00;638.75;638.75;64,228
Nov 04, 2011;636.00;640.00;623.25;636.75;636.75;52,917
Nov 03, 2011;623.50;644.25;620.00;636.00;636.00;51,65
Nov 02, 2011;629.00;638.50;620.25;623.50;623.50;38,585
Nov 01, 2011;629.25;634.00;612.00;630.00;630.00;48,064
Oct 31, 2011;645.00;648.00;619.25;628.25;628.25;50,945
Oct 28, 2011;643.75;652.75;636.25;644.50;644.50;51,125
Oct 27, 2011;620.00;647.75;619.50;644.00;644.00;55,843
Oct 26, 2011;637.50;643.25;616.50;619.50;619.50;51,269
Oct 25, 2011;640.50;647.00;634.00;636.25;636.25;36,955
Oct 24, 2011;632.00;646.75;630.50;642.50;642.50;35,762
Oct 21, 2011;631.00;649.50;628.25;632.00;632.00;60,373
Oct 20, 2011;619.00;632.25;613.50;630.75;630.75;42,778
Oct 19, 2011;626.75;637.75;618.00;619.50;619.50;44,916
Oct 18, 2011;626.25;630.00;613.00;625.25;625.25;40,915
Oct 17, 2011;623.50;635.25;619.00;624.25;624.25;34,748
Oct 14, 2011;617.25;633.00;612.25;622.75;622.75;47,217
Oct 13, 2011;625.25;630.50;605.00;618.00;618.00;58,403
Oct 12, 2011;660.00;662.75;620.00;626.75;626.75;81,056
Oct 11, 2011;611.50;665.25;611.00;660.75;660.75;88,907
Oct 10, 2011;608.00;629.00;606.25;611.50;611.50;39,936
Oct 07, 2011;615.00;623.00;606.00;607.50;607.50;41,818
Oct 06, 2011;626.50;639.75;615.00;616.00;616.00;53,31
Oct 05, 2011;611.00;628.00;607.25;625.25;625.25;49,475
Oct 04, 2011;621.75;622.75;596.75;604.00;604.00;63,941
Oct 03, 2011;609.25;623.00;596.75;619.50;619.50;72,493
Sep 30, 2011;657.00;661.50;605.00;609.25;609.25;92,718
